Id,SalePrice
2734,141457.1343903709
2735,132883.18175840267
2736,143493.16070225224
2737,124970.44674704187
2738,137487.10740596295
2739,160467.82710533252
2740,133345.7628983352
2741,146902.92141263554
2742,152609.43678373293
2743,150722.786068616
2744,146394.15392747565
2745,138628.52284325732
2746,136520.6549332227
2747,153815.7156131219
2748,120650.89578265959
2749,133194.34345977785
2750,133621.4547041596
2751,134667.6571590109
2752,244293.5134554641
2753,147178.5251310775
2754,186922.44933959987
2755,128620.3399578606
2756,85120.77715459652
2757,68179.57911861842
2758,91104.31163630198
2759,152718.46679605465
2760,137767.7552288782
2761,146515.50244370473
2762,150645.02563183228
2763,181578.4837808364
2764,162655.7393470162
2765,262319.6436871053
2766,140476.06678014487
2767,88420.45192786682
2768,127643.09961058438
2769,124509.15594234219
2770,155535.53086215546
2771,120605.62066623682
2772,128495.1831803091
2773,133248.78863542937
2774,136445.09047746367
2775,124686.52077798845
2776,143086.34171553853
2777,145839.43733108434
2778,128312.77984270075
2779,111140.87721773492
2780,106173.6539924896
2781,103243.06035518464
2782,91496.21217448603
2783,110031.59182066453
2784,127198.88232912154
2785,132774.65176877342
2786,73230.86453498252
2787,114354.86647994169
2788,83837.41835348349
2789,207418.34822470098
2790,96575.67880585574
2791,114448.39610821068
2792,77460.69724565717
2793,156860.81630972197
2794,99822.05739991018
2795,121232.00442196114
2796,101884.10457329599
2797,163454.1986853573
2798,112812.89383176967
2799,113559.44477171794
2800,79260.05017428678
2801,110206.41578275952
2802,134954.95836802074
2803,150206.37597042185
2804,140472.26743761988
2805,94238.07803233195
2806,89904.20368356814
2807,154373.4647026163
2808,149815.03208365693
2809,132049.7316258076
2810,140066.4222255089
2811,155120.23603099785
2812,143407.78902996622
2813,150304.187573388
2814,159084.37053432746
2815,102516.69033046458
2816,248942.11691243493
2817,132055.9925977204
2818,132786.41628773217
2819,168336.2025618563
2820,137172.42332358882
2821,109320.17601164327
2822,175697.7274855322
2823,205603.0599868349
2824,172253.77273296317
2825,145179.13348449147
2826,134887.84798800576
2827,141664.62225575693
2828,203784.63035655586
2829,169259.53869815302
2830,232576.6999292007
2831,185086.4253046009
2832,212603.64814655297
2833,277341.2412425393
2834,213978.74499285134
2835,218777.00617538582
2836,192685.8506802342
2837,162221.70743028674
2838,145657.7626356619
2839,180872.74486436433
2840,187857.21196172322
2841,209771.6565538436
2842,225062.9403600615
2843,150420.59120061024
2844,156380.5719806398
2845,124378.41755388933
2846,212015.97462977326
2847,197218.05895674197
2848,221219.40037537334
2849,217324.00194500733
2850,291783.02183271124
2851,239346.63714347087
2852,236484.48152597595
2853,237136.5104576337
2854,139561.48549281596
2855,193561.69752147558
2856,206872.35357768022
2857,189337.9842326785
2858,201039.7014141931
2859,133517.98121207065
2860,124284.22854046462
2861,133964.15140760556
2862,186034.10646178204
2863,116762.73614151932
2864,255696.63909523003
2865,135331.25426927005
2866,133629.53554282436
2867,95537.46445409392
2868,111306.8006182867
2869,122877.22034744697
2870,147260.70545564292
2871,110176.22033959471
2872,54282.38352518168
2873,106085.84925864227
2874,141181.9418646853
2875,121465.23905369132
2876,156585.7164010984
2877,140242.73577520144
2878,165585.57167777786
2879,142614.99612376624
2880,112859.2710801262
2881,138794.47970590738
2882,154346.69882755564
2883,168650.26081136853
2884,184271.41892320118
2885,173370.0666698048
2886,186709.96597764667
2887,108243.79926297891
2888,125804.09104130312
2889,63529.451977288
2890,83456.70400560834
2891,134121.40207831239
2892,61131.309922579676
2893,105490.14562594962
2894,68406.54963674895
2895,315573.5173097454
2896,290161.49507704563
2897,189117.99892990114
2898,151579.5742168332
2899,225128.8889726233
2900,159727.27214553248
2901,178856.5530202747
2902,183467.69327594555
2903,337916.8828973464
2904,355300.284990656
2905,97843.79663029267
2906,193735.43426796034
2907,115856.5558458534
2908,129822.61488119919
2909,143113.73810211293
2910,87134.66621866342
2911,88158.93019368866
2912,149687.08756536827
2913,87572.21208706191
2914,86168.89275878652
2915,88038.74173744595
2916,87959.57473803216
2917,158575.3570345847
2918,119002.49219830264
2919,231165.44191873612
